,date,id,link,retweet,text,author
1827,8 Dec 2015,674381255933300736,/realDonaldTrump/status/674381255933300736,False,"Prior to the end of the year, I will be traveling to Israel. I am very much looking forward to it.",DonaldTrump
1828,8 Dec 2015,674370442908577792,/realDonaldTrump/status/674370442908577796,False,Great new poll from NH. Thank you! We need to keep this country safe! #Trump2016 https://www.facebook.com/DonaldTrump/posts/10156390698410725:0 …pic.twitter.com/EAqHZ5ttmp,DonaldTrump
1829,8 Dec 2015,674317248803307520,/realDonaldTrump/status/674317248803307520,False,A new poll indicates that 68% of my supporters would vote for me if I departed the GOP & ran as an independent. https://www.facebook.com/DonaldTrump/posts/10156389951165725:0 …,DonaldTrump
1830,8 Dec 2015,674234492287123456,/realDonaldTrump/status/674234492287123456,False,"I wish the @WSJ Wall Street Journal had reported the just out @CNN Iowa Poll correctly. I lead by a wide margin,13 points, going up big!",DonaldTrump
1831,8 Dec 2015,674233304682483712,/realDonaldTrump/status/674233304682483712,False,"Just won IOWA @CNN Poll BIG: Trump 33% Cruz 20% Rubio 11%,  but @WSJ reported ""Cruz momentum"" but nothing about the fact that I easily won!",DonaldTrump
1832,7 Dec 2015,674071269248278528,/realDonaldTrump/status/674071269248278528,True,"""@CRinQC: RT @thehill: New Iowa poll finds .@realDonaldTrump in the lead by double digits. http://hill.cm/6zRpe0Y pic.twitter.com/t6DSOopCXd",DonaldTrump
1833,7 Dec 2015,674066628754210816,/realDonaldTrump/status/674066628754210816,False,Great video of tonights crowd reacting to my latest proposal in SC. #Trump2016 https://www.facebook.com/video.php?v=10156387656245725 …pic.twitter.com/Ko0rypNsx8,DonaldTrump
1834,7 Dec 2015,674066482322649088,/realDonaldTrump/status/674066482322649089,False,Just released @CNN Poll gives me a big 13 point lead in Iowa. Change your false story failing @nytimes. Thank you Iowa!,DonaldTrump
1835,7 Dec 2015,674010482123124736,/realDonaldTrump/status/674010482123124737,False,The main stream media wants to surrender constitutional rights -- I believe #ISIS needs to surrender!,DonaldTrump
1836,7 Dec 2015,673996874781708288,/realDonaldTrump/status/673996874781708288,False,"On my way to Charleston/Mount Pleasant, South Carolina. Big crowd. Look forward to it! #USSYorktownpic.twitter.com/1Z9Z4uDWaf",DonaldTrump
1837,7 Dec 2015,673993417429524480,/realDonaldTrump/status/673993417429524480,False,Statement on Preventing Muslim Immigration: https://www.donaldjtrump.com/press-releases/donald-j.-trump-statement-on-preventing-muslim-immigration …pic.twitter.com/d1dhaIs0S7,DonaldTrump
1838,7 Dec 2015,673982228163072000,/realDonaldTrump/status/673982228163072000,False,Just put out a very important policy statement on the extraordinary influx of hatred & danger coming into our country. We must be vigilant!,DonaldTrump
1839,7 Dec 2015,673961899801858048,/realDonaldTrump/status/673961899801858048,False,.@washingtonpost is going out of its way to tell failing candidates how to beat Donald Trump.The Post doesn’t get that I’m good at winning!,DonaldTrump
1840,7 Dec 2015,673917316837543936,/realDonaldTrump/status/673917316837543936,False,"Today we honor the fallen at #PearlHarbor, 74 years ago today. If you see a vet today, thank them! 
#RememberOurVetspic.twitter.com/HVrucgzWfs",DonaldTrump
1841,7 Dec 2015,673905762087936000,/realDonaldTrump/status/673905762087936000,False,"""Credible Source on 9-11 Muslim Celebrations: FBI""http://wkrg.com/2015/11/25/credible-source-on-9-11-muslim-celebrations-fbi/ …",DonaldTrump
1842,7 Dec 2015,673885376742825984,/realDonaldTrump/status/673885376742825984,False,"If @amazon ever had to pay fair taxes, its stock would crash and it would crumble like a paper bag. The @washingtonpost scam is saving it!",DonaldTrump
1843,7 Dec 2015,673865641892421632,/realDonaldTrump/status/673865641892421632,False,"N.Y.C. has the worst Mayor in the United States. I hate watching what is happening with the dirty streets, the homeless and crime! Disgrace",DonaldTrump
1844,6 Dec 2015,673741357190615040,/realDonaldTrump/status/673741357190615040,False,"Obama said in his speech that Muslims are our sports heroes. What sport is he talking about, and who? Is Obama profiling?",DonaldTrump
1845,6 Dec 2015,673679711437004800,/realDonaldTrump/status/673679711437004805,False,"Well, Obama refused to say (he just can't say it), that we are at WAR with RADICAL ISLAMIC TERRORISTS.",DonaldTrump
1846,6 Dec 2015,673675346030542848,/realDonaldTrump/status/673675346030542848,False,Should have gone after the oil years ago (like I have been saying).,DonaldTrump
1847,6 Dec 2015,673675062600466432,/realDonaldTrump/status/673675062600466433,False,"Wish Obama would say ISIS, like almost everyone else, rather than ISIL.",DonaldTrump
1848,6 Dec 2015,673672413863927808,/realDonaldTrump/status/673672413863927808,False,Is that all there is? We need a new President - FAST!,DonaldTrump
1849,6 Dec 2015,673671001171992576,/realDonaldTrump/status/673671001171992576,True,"""@homefreeee: @realDonaldTrump He needs to stop all Visas not look at them!""",DonaldTrump
1850,6 Dec 2015,673670479622852608,/realDonaldTrump/status/673670479622852608,True,"""@LivNow: THIS IS WHO WE R ☆REGISTER AS REP ONLINE 2VOTE TRUMP IN PRIMARY : https://www.usa.gov/register-to-vote … #MAKEAMERICAGREATAGAIN @Carolde""",DonaldTrump
1851,6 Dec 2015,673668717440536576,/realDonaldTrump/status/673668717440536577,False,Hope he won't spend too much time ripping apart the 2nd. Amendment!,DonaldTrump
1852,6 Dec 2015,673667868261752832,/realDonaldTrump/status/673667868261752833,False,"The podium in the Oval Office looks odd! Not good, but the words will be the key.",DonaldTrump
1853,6 Dec 2015,673667223848882176,/realDonaldTrump/status/673667223848882176,False,Hillary won't call out radical Islam! She will be soundly defeated.,DonaldTrump
1854,6 Dec 2015,673666079022039040,/realDonaldTrump/status/673666079022039041,False,"I will be re-tweeting some of your better, most imaginative and hopefully insightful tweets. Make them good (great)! Important stuff.",DonaldTrump
1855,6 Dec 2015,673660010409369600,/realDonaldTrump/status/673660010409369602,False,BIG NIGHT ON TWITTER TONIGHT. I WILL BE LIVE TWEETING PRESIDENT OBAMA'S SPEECH AT 7:50 P.M. ( EASTERN). MUST TALK RADICAL ISLAMIC TERRORISM!,DonaldTrump
1856,6 Dec 2015,673655438060204032,/realDonaldTrump/status/673655438060204032,False,"Gee, @meetthepress with @chucktodd was getting terrible ratings then, with me,  he set records - I saved his job, but Chuck still not nice!",DonaldTrump
1857,6 Dec 2015,673641058518069248,/realDonaldTrump/status/673641058518069250,False,"May the Festival of Lights bring our Jewish friends from around the world, health & happiness! Happy Hanukkah!pic.twitter.com/03UZBGCswB",DonaldTrump
1858,6 Dec 2015,673632025836961792,/realDonaldTrump/status/673632025836961792,False,"I have been saying it for sometime now!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/QFCHFo88rN",DonaldTrump
1859,6 Dec 2015,673606013984075776,/realDonaldTrump/status/673606013984075777,False,"Thank you America! Together, we will all #MakeAmericaGreatAgain! #Trump2016pic.twitter.com/DQiox2k2DV",DonaldTrump
1860,6 Dec 2015,673587704572092416,/realDonaldTrump/status/673587704572092417,False,"Wow, @GeorgeWill said some very nice things about me today on @FoxNewsSunday with Chris Wallace. I am making progress, thanks George!",DonaldTrump
1861,6 Dec 2015,673583777646583808,/realDonaldTrump/status/673583777646583808,False,I will be live-tweeting President Obama's prime-time speech tonight starting at 7:50 P.M. (Eastern).Will he finally state the real problems?,DonaldTrump
1862,6 Dec 2015,673523559109681152,/realDonaldTrump/status/673523559109681156,False,"Hillary just said that she will not use the term ""radical Islamic"" - but was incapable of saying why. She is afraid of  Obama & the e-mails!",DonaldTrump
1863,6 Dec 2015,673522244547682304,/realDonaldTrump/status/673522244547682305,True,"""@CindyBlackwel12:  @dr_tweedy @CNN @JohnKasich AMERICA WANTS #TRUMP  pic.twitter.com/ZH11ytGroV""  @jaketapper   Politicians are so dishonest!",DonaldTrump
1864,6 Dec 2015,673515997538684928,/realDonaldTrump/status/673515997538684928,True,"""@JSears68: Poll numbers will go up even more for @realDonaldTrump after Obama's 'address'",DonaldTrump
1865,5 Dec 2015,673301477901910016,/realDonaldTrump/status/673301477901910020,False,Wonder if Obama will ever say RADICAL ISLAMIC TERRORIST?,DonaldTrump
1866,5 Dec 2015,673300896151969792,/realDonaldTrump/status/673300896151969792,False,.@KatyTurNBC & @DebSopan should be fired for dishonest reporting. Thank you @GatewayPundit for reporting the truth. #Trump2016,DonaldTrump
1867,5 Dec 2015,673300749649059840,/realDonaldTrump/status/673300749649059842,True,"""@Pimpburgh2015: @KatyTurNBC @realDonaldTrump just tweeted that you are a third rate reporter."" That's only because I'm being nice!",DonaldTrump
1868,5 Dec 2015,673299830094057472,/realDonaldTrump/status/673299830094057472,False,".@KatyTurNBC, 3rd rate reporter & @SopanDeb @ CBS lied. Finished in normal manner&signed autos for 20min. Dishonest!http://www.thegatewaypundit.com/2015/12/nbc-and-cbs-falsely-claim-trump-forced-from-stage-by-black-lives-matter-protesters-at-nc-rally/ …",DonaldTrump
1869,5 Dec 2015,673162414372880384,/realDonaldTrump/status/673162414372880385,False,Done by a real fan! #TRUMPhttps://www.youtube.com/watch?v=SGbI-14neOs …,DonaldTrump
1870,5 Dec 2015,673118526056583168,/realDonaldTrump/status/673118526056583170,False,"Raleigh, North Carolina, was fantastic last night. Such incredible spirit. We all want to, and will, MAKE AMERICA GREAT AGAIN!",DonaldTrump
1871,5 Dec 2015,673098948479987712,/realDonaldTrump/status/673098948479987712,True,"""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you."" Two truly fantastic women!",DonaldTrump
1872,4 Dec 2015,672982920504700928,/realDonaldTrump/status/672982920504700928,True,"""@ben_techpro: Donald Trump opens up 'massive' lead in national poll http://ln.is/com/ape7C   #makeamericagreatagain #wakeupamerica @GOP""",DonaldTrump
1873,4 Dec 2015,672979365668499456,/realDonaldTrump/status/672979365668499457,True,"""@bjmgraphics:  @MarkHalperin Trump understands freedom needs defending with full heart and diligence. He will fight for America!",DonaldTrump
1874,4 Dec 2015,672958422443286528,/realDonaldTrump/status/672958422443286528,False,"A great night in Raleigh, North Carolina! THANK YOU! #Trump2016pic.twitter.com/oouSXAe267",DonaldTrump
1875,4 Dec 2015,672926510924374016,/realDonaldTrump/status/672926510924374016,False,"Good news, disloyal @Macys stock is in a total free fall. Don't shop there for Christmas! https://www.facebook.com/DonaldTrump/posts/10156377233170725:0 …pic.twitter.com/vT3uGjiZ9B",DonaldTrump
1876,4 Dec 2015,672876853120626688,/realDonaldTrump/status/672876853120626688,False,The horrible shooting that took place in San Bernardino was an absolute act of terror that many people knew about. Why didn’t they report?,DonaldTrump
1877,4 Dec 2015,672792662865506304,/realDonaldTrump/status/672792662865506305,False,"The virtually incompetent Republican Strategist who has had a failed career, Cheri Jacobus, is incoherent with anger that her puppets died!",DonaldTrump
1878,4 Dec 2015,672787852246319104,/realDonaldTrump/status/672787852246319104,False,".@CNN & @CNNPolitics Please thank Alisyn Camerota, David Chalian and John King for the very professional reporting of the new CNN Poll.",DonaldTrump
1879,4 Dec 2015,672768400914055168,/realDonaldTrump/status/672768400914055168,False,".@CNN Poll just came out, amazing numbers for those who want to MAKE AMERICA GREAT AGAIN! TRUMP 36%, a 20 point lead over 2nd place. Thanks.",DonaldTrump
1880,4 Dec 2015,672729880983900160,/realDonaldTrump/status/672729880983900161,True,"""@RussOnPolitics: The GOP establishment: Republican voters think Donald Trump would be most electable nominee. http://ow.ly/VsHoJ """,DonaldTrump
1881,4 Dec 2015,672727277134880768,/realDonaldTrump/status/672727277134880768,True,"""@aews: Another clip that seems to vindicate The Donald... http://fb.me/3tejxFow5 """,DonaldTrump
1882,3 Dec 2015,672640248707436544,/realDonaldTrump/status/672640248707436544,True,"""@Kacee50: @realDonaldTrump We can't take 8 years of Hilary or 8 years of establishment GOP!!! We need Trump!!""",DonaldTrump
1883,3 Dec 2015,672626157850861568,/realDonaldTrump/status/672626157850861568,True,"""@GaryT212:  @realDonaldTrump America needs a real leader, America needs Donald Trump for President!""",DonaldTrump
1884,3 Dec 2015,672543213639630848,/realDonaldTrump/status/672543213639630850,False,I invite you to join my campaign to Make America Great Again! Sign up to Volunteer! https://www.donaldjtrump.com/volunteer ,DonaldTrump
1885,3 Dec 2015,672504459239538688,/realDonaldTrump/status/672504459239538688,False,"Great to see the construction of the Old Post Office on Penn Ave. Going fast - under budget, ahead of schedule!",DonaldTrump
1886,3 Dec 2015,672498342656634880,/realDonaldTrump/status/672498342656634880,False,It was recently reported that 3rd rate $ losing @Politico is a foil for the Clintons. Questions given to Clinton in advance. No credibility.,DonaldTrump
1887,3 Dec 2015,672497550113570816,/realDonaldTrump/status/672497550113570816,False,"Thank you so much for the wonderful article, Robert Davi.http://www.breitbart.com/big-hollywood/2015/11/30/robert-davi-donald-trump-is-the-john-wayne-of-politics/ …",DonaldTrump
1888,3 Dec 2015,672492218003902464,/realDonaldTrump/status/672492218003902465,False,Thank you! Vote in 2016! #MakeAmericaGreatAgainpic.twitter.com/XFD3h2N50J,DonaldTrump
1889,3 Dec 2015,672489573906255872,/realDonaldTrump/status/672489573906255872,False,Thank you! #Trump2016pic.twitter.com/tcyun7Mffy,DonaldTrump
1890,3 Dec 2015,672457332228530176,/realDonaldTrump/status/672457332228530176,False,"Loved being in Manassas, VA last night. Such incredible spirit! Now in DC for a speech, will then visit Old Post Office under construction.",DonaldTrump
1891,3 Dec 2015,672403077597560832,/realDonaldTrump/status/672403077597560832,True,"""@derektheeight: Will be interesting to see how many times Jersey rooftop will be brought up now that video has miraculously been found...""",DonaldTrump
1892,3 Dec 2015,672401996826206208,/realDonaldTrump/status/672401996826206208,False,"As a presidential candidate, I have instructed my long-time doctor to issue, within two weeks, a full medical report-it will show perfection",DonaldTrump
1893,3 Dec 2015,672389616998227968,/realDonaldTrump/status/672389616998227968,False,"I consider my health, stamina and strength one of my greatest assets.The world has watched me for many years and can so testify-great genes!",DonaldTrump
1894,3 Dec 2015,672385109820112896,/realDonaldTrump/status/672385109820112896,True,"""@Co: CBS reports ""swarms"" of celebrators were on roofs in Jersey on 9/11/2001 VIDEO: http://www.breitbart.com/big-journalism/2015/12/02/trump-100-vindicated-cbs-reports-swarms-on-roofs-celebrating-911/?utm_source=facebook&utm_medium=social … pic.twitter.com/C6nKmbQK8a""",DonaldTrump
1895,3 Dec 2015,672384440270782464,/realDonaldTrump/status/672384440270782464,True,"""@iliveamongyou: @chucktodd APOLOGIZE HYPOCRITE Jersey City 9/11 Celebration Report  #MakeAmericaGreatAgain https://www.youtube.com/watch?v=3auKMHkZJnQ … …""",DonaldTrump
1896,3 Dec 2015,672382998499753984,/realDonaldTrump/status/672382998499753985,False,Congratulations on the GREAT job done by POLICE and law enforcement on the California shootings. Give credit where credit is due.,DonaldTrump
1897,2 Dec 2015,672203184069300224,/realDonaldTrump/status/672203184069300224,False,"Heading to Manassas, Virginia, for a rally. Will have a moment of silence for the victims of the California shootings. So sad!",DonaldTrump
1898,2 Dec 2015,672201832761040896,/realDonaldTrump/status/672201832761040896,False,#TeamTrump. Police and law enforcement seem to have killed one of the California shooters and are in a shootout with the others. Go police,DonaldTrump
1899,2 Dec 2015,672200661614927872,/realDonaldTrump/status/672200661614927872,True,"""@Blacks4Trump16: Legal & illegal immigration drive down American wages. Only DonaldTrump can fix this. @AnnCoulter #Trump2016 #TeamTrump""",DonaldTrump
1900,2 Dec 2015,672200505414782976,/realDonaldTrump/status/672200505414782977,True,"""@BOSSYtxmar55: #Trump WILL WIN! He's counting on ALL supporters TO VOTE Then ""WE"" CELEBRATE WITH TAILGATE STYLE PARTIES! #TeamTrump",DonaldTrump
1901,2 Dec 2015,672200232856395776,/realDonaldTrump/status/672200232856395778,True,"""@TRUMPHIANT2016: This country is being frayed by the inept politicians in DC. We need to vote smarter and be more informed.  #TeamTrump""",DonaldTrump
1902,2 Dec 2015,672199062519705600,/realDonaldTrump/status/672199062519705600,True,"""@DanScavino: Bruce LeVell, former GOP Chairman of Gwinnett County (GA) endorsed @realDonaldTrump today. #TeamTrumppic.twitter.com/OY4Uo3tcJu",DonaldTrump
1903,2 Dec 2015,672152791717158912,/realDonaldTrump/status/672152791717158917,False,California shooting looks very bad. Good luck to law enforcement and God bless. This is when our police are so appreciated!,DonaldTrump
1904,2 Dec 2015,672149956208271360,/realDonaldTrump/status/672149956208271360,False,"Thank you CBS & Breitbart-total vindication! Will the mainstream media apologize? Many, many witnesses. 
#Trump2016http://www.breitbart.com/big-journalism/2015/12/02/trump-100-vindicated-cbs-reports-swarms-on-roofs-celebrating-911/ …",DonaldTrump
1905,2 Dec 2015,672148069027328000,/realDonaldTrump/status/672148069027328001,False,"I beat Hillary in the new @FoxNews Poll head to head.  SHE HAS NO STRENGTH OR STAMINA, both of which are needed to MAKE AMERICA GREAT AGAIN!",DonaldTrump
1906,1 Dec 2015,671876653522505728,/realDonaldTrump/status/671876653522505728,False,The truth continues to come out after 14 years. A truth that many in the media did not want to tell. #Trump2016http://www.breitbart.com/big-journalism/2015/12/01/7-pieces-of-documentation-that-vindicate-trumps-claim-of-911-muslim-celebrations/ …,DonaldTrump
1907,1 Dec 2015,671876081012576256,/realDonaldTrump/status/671876081012576257,True,"""@ReversingASD: @CNN @CNNOpinion @realDonaldTrump Stupid ""opinion""! #Trump is Winning! why will he leave? dummy! pic.twitter.com/2gmWapqqOE""",DonaldTrump
1908,1 Dec 2015,671825859762896896,/realDonaldTrump/status/671825859762896899,True,"""@Dollfinish: @AgsEliza @Citizens4Trump @realDonaldTrump ***Howard Stern Caller day after 9/11 https://www.youtube.com/attribution_link?a=f1yVJj7Igbk&u=%2Fwatch%3Fv%3Dw8KdmyCh7z8%26feature%3Dplayer_embedded … … …""",DonaldTrump
1909,1 Dec 2015,671807635759345664,/realDonaldTrump/status/671807635759345665,False,Just arrived in New Hampshire. Another packed venue! Will be fun.,DonaldTrump
1910,1 Dec 2015,671792709292720128,/realDonaldTrump/status/671792709292720129,False,"You would think a paper like the Washington Post would be fair and objective. For the record, almost all polls showed I won all debates.",DonaldTrump
1911,1 Dec 2015,671792600052027392,/realDonaldTrump/status/671792600052027393,False,"Highly untalented Wash Post blogger, Jennifer Rubin, a real dummy, never writes fairly about me. Why does Wash Post have low IQ people?",DonaldTrump
1912,1 Dec 2015,671723475418144768,/realDonaldTrump/status/671723475418144768,False,What is Obama thinking? https://www.instagram.com/p/-wWVZemhfC/ ,DonaldTrump
1913,1 Dec 2015,671716793195634688,/realDonaldTrump/status/671716793195634688,False,Curtis Sliwa - doing tv commentary on 9/13/2001. Good job Curtis. Please send your apologies to @realDonaldTrump.pic.twitter.com/g07VZmNmAW,DonaldTrump
1914,1 Dec 2015,671710514007904256,/realDonaldTrump/status/671710514007904256,False,Look at the editorial I was just sent from the NY Post on 9/14/01 - 3 days after collapse of WTC. Any apologies?pic.twitter.com/b6DKEOk8Px,DonaldTrump
1915,1 Dec 2015,671709367482347520,/realDonaldTrump/status/671709367482347521,False,"Jamiel Shaw was incredible on @foxandfriends this morning. His son, who was viciously killed by an illegal immigrant, is so proud of pop!",DonaldTrump
1916,1 Dec 2015,671706994336768000,/realDonaldTrump/status/671706994336768000,False,I want to thank all my friends in Macon for the special evening and great reception. What a crowd of incredible people!,DonaldTrump
1917,30 Nov 2015,671458994196758528,/realDonaldTrump/status/671458994196758528,False,Order signed copy of CRIPPLED AMERICA & have opportunity to submit question for my live streaming book signing 12/3http://livesigning.com/trump/welcome ,DonaldTrump
1918,30 Nov 2015,671394946721685504,/realDonaldTrump/status/671394946721685504,False,We need a great leader- now! https://www.instagram.com/p/-uAgXOGhV1/ ,DonaldTrump
1919,30 Nov 2015,671353097575362560,/realDonaldTrump/status/671353097575362560,False,"We better be vigilant, careful, and strong.https://m.youtube.com/watch?v=W5BtQgTGOI4 …",DonaldTrump
1920,30 Nov 2015,671348849647198208,/realDonaldTrump/status/671348849647198208,False,"The Republican establishment, out of self preservation, is concerned w/ my high poll #'s. More concerned are Dems—I beat Hillary heads up!",DonaldTrump
1921,30 Nov 2015,671330229596659712,/realDonaldTrump/status/671330229596659712,False,"How is Chris Christie running the state of NJ, which is deeply troubled, when he is spending all of his time in NH? New Jerseyans not happy!",DonaldTrump
1922,30 Nov 2015,671329839408930816,/realDonaldTrump/status/671329839408930816,False,"Wow, the MSM is really going after me. 12,000 in Sarasota, a love fest, hardly a mention. Only one negativity - they only want negatives!",DonaldTrump
1923,30 Nov 2015,671316321443954688,/realDonaldTrump/status/671316321443954688,True,"""@wzpd8z: Mr. Trump, Chuck Todd is a moron, all kinds of youtube videos showing muslims celebrating 911. I would show it on your ads.""",DonaldTrump
1924,30 Nov 2015,671308887178551296,/realDonaldTrump/status/671308887178551296,False,"When will @CNN get some real political talent rather than political commentators like Errol Louis, who doesn't have a clue! Others bad also.",DonaldTrump
1925,29 Nov 2015,671162038136250368,/realDonaldTrump/status/671162038136250368,True,"""@BeckyOmz: @JuvenIle  @thehill We could use a new era of greatness! America needs to return to its place in the world--leading!""",DonaldTrump
1926,29 Nov 2015,671140719629848576,/realDonaldTrump/status/671140719629848576,True,"""@lee_richter:  TRUMP will make America SAFE again...He will make America LEGAL again...He will make America GREAT again! #Trump2016 USA""",DonaldTrump
1927,29 Nov 2015,671138957279776768,/realDonaldTrump/status/671138957279776769,True,"""@Antonio92692: @CNNPolitics @realDonaldTrump TRUMP IS THE SMARTEST AND BEST MAN TO SAVE AMERICA. pic.twitter.com/6pf1a0yDRa""  Thank you!",DonaldTrump
1928,29 Nov 2015,671082260507066368,/realDonaldTrump/status/671082260507066369,True,"""@boogiefinger: @realDonaldTrump @meetthepress @chucktodd Chuck doesn't know that 100,000 x 2 = 200,000 pic.twitter.com/WZI8EbqZTi""",DonaldTrump
1929,29 Nov 2015,671080580939964416,/realDonaldTrump/status/671080580939964417,False,Will be meeting on Monday at Trump Tower with a large group of African American Pastors. Many I know-wonderful people! Not a press event.,DonaldTrump
1930,29 Nov 2015,671079078502514688,/realDonaldTrump/status/671079078502514692,False,Just watched Cookie Roberts on @ABC. Her predictions have been so wrong for so long that she has lost all credibility. Just another sad case,DonaldTrump
1931,29 Nov 2015,670900180191993856,/realDonaldTrump/status/670900180191993856,True,"""@thatx209xguy: @realDonaldTrump @DailyCaller Trump is our last hope to make America great again. #Trump2016"" So true!",DonaldTrump
1932,28 Nov 2015,670815771874979840,/realDonaldTrump/status/670815771874979840,True,"""@Allibiis: @realDonaldTrump @ArtPar17 @CNN story is bogus. Donald Trump has the most diverse group of voters/supporters in the GOP field.""",DonaldTrump
1933,28 Nov 2015,670815295091683328,/realDonaldTrump/status/670815295091683328,False,.@CNN has to do better reporting if it wants to keep up with the crowd.So totally one-sided and biased against me that it is becoming boring,DonaldTrump
1934,28 Nov 2015,670759653408710656,/realDonaldTrump/status/670759653408710658,False,"The Sarasota, Florida, rally today was amazing. 12,000 people chanting their love for our country. It's going to happen, this is a MOVEMENT!",DonaldTrump
1935,28 Nov 2015,670740530989563904,/realDonaldTrump/status/670740530989563904,True,"""@Jameslauer6: @David360NC @azblonde2015 NOW'S THE TIME 4 CHRISTIANS TO GET OUT THE VOTE BIG TIME TO SAVE CHRISTIANITY ONCE & 4 ALL. TRUMP""",DonaldTrump
1936,28 Nov 2015,670690162687549440,/realDonaldTrump/status/670690162687549440,False,"Sarasota was an unbelievable success. We expected 5,000, a record, but 12,000 showed up! Great love in the air!pic.twitter.com/utmlCpGNGu",DonaldTrump
1937,28 Nov 2015,670645029082439680,/realDonaldTrump/status/670645029082439680,False,We boarded the helicopter for Sarasota earlier & will be landing soon! See you there. #Trump2016pic.twitter.com/x4RbbKXHCu,DonaldTrump
1938,28 Nov 2015,670612687907344384,/realDonaldTrump/status/670612687907344384,False,Virtually no-one has spent more money in helping the  American people with disabilities than me. Will discuss today at my speech in Sarasota,DonaldTrump
1939,28 Nov 2015,670611222342074368,/realDonaldTrump/status/670611222342074368,False,The reporter who pulled-back from his 14 year old never retracted story is having fun. I don't know what he looks like and don't know him!,DonaldTrump
1940,28 Nov 2015,670560775971426304,/realDonaldTrump/status/670560775971426304,False,"I will be going to Sarasota, Florida, today for a big rally with amazing people! I have one goal on mind: MAKE AMERICA GREAT AGAIN!",DonaldTrump
1941,27 Nov 2015,670381849416482816,/realDonaldTrump/status/670381849416482817,False,"Pollster Trend 
National GOP Average
223 national polls & 33 pollsters.
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/mILAGwjvS2",DonaldTrump
1942,27 Nov 2015,670357464689287168,/realDonaldTrump/status/670357464689287168,True,"""@MargaretCrowth1: @realDonaldTrump Incompetence now the norm. NYTimes is an example. Need competent leader as role model. Trump2016""",DonaldTrump
1943,27 Nov 2015,670158455257329664,/realDonaldTrump/status/670158455257329665,True,"""@VaughnVhalen: Donald Trump Rises to 38% Nationally; Ted Cruz Edges into 2nd at 12%",DonaldTrump
1944,27 Nov 2015,670152828602699776,/realDonaldTrump/status/670152828602699776,True,"""@MarkSimoneNY: Great twitter quote about Donald Trump: ""Never apologize for fake controversies whipped up by the perpetually offended media",DonaldTrump
1945,26 Nov 2015,670072283386544128,/realDonaldTrump/status/670072283386544128,True,"""@BeezakaMrB: @realDonaldTrump Shopping @Macys is NO LONGER a family CHRISTMAS TIME tradition in my house."" Great, a very disloyal chain!",DonaldTrump
1946,26 Nov 2015,669995673945808896,/realDonaldTrump/status/669995673945808896,False,"The failing @nytimes should focus on fair and balanced reporting rather than constant hit jobs on me. Yesterday 3 boring articles, today2!",DonaldTrump
1947,26 Nov 2015,669994161911779328,/realDonaldTrump/status/669994161911779329,False,"I do not know the reporter for the @nytimes, or what he looks like. I was showing a person groveling to take back a statement made long ago!",DonaldTrump
1948,26 Nov 2015,669992629241831424,/realDonaldTrump/status/669992629241831424,False,Great new poll numbers! Thank you for your support! #Trump2016pic.twitter.com/vmrsOnsMRo,DonaldTrump
1949,26 Nov 2015,669861224465743872,/realDonaldTrump/status/669861224465743872,False,Happy Thanksgiving to all. Have a great day and look forward to the future. We will MAKE AMERICA GREAT AGAIN!,DonaldTrump
1950,25 Nov 2015,669694813005094912,/realDonaldTrump/status/669694813005094912,False,"The numbers at the @nytimes  are so dismal, especially advertising revenue, that big help will be needed fast. A once great institution-SAD!",DonaldTrump
1951,25 Nov 2015,669692360465514496,/realDonaldTrump/status/669692360465514496,False,"So, since the people at the @nytimes have made all bad decisions over the last decade, why do people care what they write. Incompetent!",DonaldTrump
1952,25 Nov 2015,669690995857080320,/realDonaldTrump/status/669690995857080320,False,The dopes at the @nytimes bought the Boston Globe for $1.3 billion and sold it for $1.00. Their great old headquarters-gave it away! So dumb,DonaldTrump
1953,25 Nov 2015,669689398112460800,/realDonaldTrump/status/669689398112460800,False,The @nytimes is so poorly run and managed that other family members are looking to take over control. With unfunded liabilities-big trouble!,DonaldTrump
1954,25 Nov 2015,669687491100844032,/realDonaldTrump/status/669687491100844032,False,The failing @nytimes should be focused on good reporting and the papers financial survival and not with constant hits on Donald Trump!,DonaldTrump
1955,25 Nov 2015,669682774673137664,/realDonaldTrump/status/669682774673137665,False,"Credible Source on 9-11 Muslim Celebrations: FBI
http://wkrg.com/2015/11/25/credible-source-on-9-11-muslim-celebrations-fbi/ … via @WKRG",DonaldTrump
1956,25 Nov 2015,669672417774694400,/realDonaldTrump/status/669672417774694400,False,I LIVE IN NEW JERSEY & @realDonaldTrump IS RIGHT: MUSLIMS DID CELEBRATE ON 9/11 HERE! WE SAW IT!http://www.infowars.com/i-live-in-jersey-and-trump-is-right-muslims-did-celebrate-on-911-in-nj-we-saw-it/ …,DonaldTrump
1957,25 Nov 2015,669653193425555456,/realDonaldTrump/status/669653193425555456,True,"""@realdctaylor: The Establishment is afraid of @realDonaldTrump. Once we try a business man we may never want a politician again! #TeamTrump",DonaldTrump
1958,25 Nov 2015,669600501483220992,/realDonaldTrump/status/669600501483220992,False,"Thank you for your continued support!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/SLo49cY9KB",DonaldTrump
